,age,job,marital,education,default,balance,housing,loan
17271,60,5,1,1,0,3570,0,0
44194,42,10,1,1,0,1289,0,0
28175,32,4,2,2,0,223,0,0
17160,29,4,2,2,0,2063,0,0
34104,26,8,2,3,0,2503,0,0
36074,36,4,0,2,0,803,1,0
1574,44,1,1,1,0,138,1,0
28183,37,1,1,0,0,345,1,0
22250,30,4,2,2,0,55,0,0
17335,29,7,2,1,0,553,0,1
41582,50,4,0,2,0,810,0,0
12709,58,1,0,0,0,820,1,0
20512,30,4,2,2,0,1038,0,0
44450,34,0,0,1,0,661,1,0
5789,47,9,1,1,0,-545,1,1
5034,34,5,1,0,0,4499,0,0
19307,39,4,1,2,0,1112,0,0
26343,33,6,2,2,0,9670,0,0
38346,32,9,2,2,0,1710,1,0
22559,35,9,2,1,0,127,0,0
4021,52,6,1,1,0,1066,1,0
5877,35,9,0,1,0,473,1,1
27898,41,3,1,0,0,2429,0,0
29805,40,5,1,0,0,658,1,0
27923,58,4,1,2,0,1271,1,0
44347,71,9,1,1,0,3020,0,0
17252,34,0,1,1,0,1655,1,0
30769,58,7,1,1,0,-37,0,1
45010,86,5,1,0,0,1255,0,0
31876,39,4,1,2,0,272,1,0
12957,51,1,1,0,0,720,0,0
33104,36,0,2,1,0,733,1,0
5610,37,9,2,2,0,876,1,0
41398,39,0,1,1,0,973,1,0
7493,58,6,1,2,0,-81,0,0
32549,31,0,2,1,0,391,1,0
24074,32,9,2,2,0,5514,0,0
1832,40,1,1,1,0,10,1,0
21090,30,9,2,1,1,-305,0,1
4862,35,4,2,2,0,6659,1,0
15838,26,9,2,1,0,223,0,1
36905,34,1,1,0,0,373,1,0
31640,45,1,1,1,0,146,1,1
40045,22,8,2,1,0,4132,0,0
40728,34,9,1,2,0,7050,0,0
35520,57,7,1,1,0,1577,1,0
27201,57,5,0,2,0,476,0,0
38190,48,4,1,2,1,-13,1,0
34700,41,7,1,3,0,394,1,0
13395,26,10,2,1,0,111,0,0
43288,33,9,1,1,0,1,1,0
23041,60,1,1,0,0,11,0,0
18304,46,4,1,2,0,1139,0,0
28880,34,4,1,1,0,243,0,0
21020,34,9,1,2,0,8029,1,0
35945,43,6,1,1,0,56,1,0
26209,33,9,2,1,0,247,1,0
11378,57,5,2,1,0,630,0,0
36981,42,1,2,3,0,2835,1,0
36190,34,9,1,2,0,1611,1,0
14016,39,3,1,0,0,2460,0,0
38811,48,1,1,1,0,5089,1,0
5740,35,7,1,1,0,-197,1,0
33463,32,9,1,1,0,1214,1,0
33596,27,0,1,0,0,395,1,0
38418,27,7,2,1,0,353,1,0
20606,34,4,1,2,0,496,0,0
7858,58,1,1,1,0,1025,1,0
1499,34,7,1,1,0,-315,1,0
30301,39,9,1,0,0,1846,0,0
39561,25,4,2,2,0,1602,1,0
3267,44,1,2,0,0,116,1,0
15193,40,6,1,2,0,355,1,0
22290,33,4,1,2,0,0,0,1
34212,60,0,0,1,0,4519,0,0
2285,38,4,1,2,0,551,1,0
19784,32,4,2,2,0,0,0,0
0,58,4,1,2,0,2143,1,0
42824,72,5,2,2,0,1285,0,0
2438,31,6,1,1,0,263,1,0
41440,30,0,2,1,0,2568,0,0
5299,32,7,1,1,0,207,1,0
12320,27,1,1,2,0,335,1,0
39594,36,9,1,1,0,15485,0,0
4280,31,0,0,1,0,47,1,0
37184,33,4,1,2,0,1064,1,0
6743,25,1,2,1,0,207,1,0
26445,44,7,1,1,0,-230,1,1
22598,51,9,1,1,0,130,0,0
12674,36,10,0,0,0,0,0,0
23986,34,9,0,1,0,347,0,0
32737,30,1,1,1,0,1171,1,0
9976,25,1,2,0,0,116,1,0
34338,33,4,1,1,0,11,1,0
16958,36,0,2,1,0,191,1,0
20803,42,9,1,2,0,849,0,0
3347,46,1,1,0,0,346,1,0
21278,49,1,1,1,0,1157,0,0
17764,60,6,1,0,0,362,0,1
29325,35,1,1,0,0,526,1,0
16884,28,9,2,1,0,799,1,0
25702,46,1,1,1,0,9347,1,0
34249,48,1,1,1,0,863,1,0
42340,53,9,1,1,0,163,1,1
9383,38,1,1,1,0,926,0,1
35769,37,1,2,1,0,180,1,0
42989,77,5,1,1,0,638,0,0
38876,26,4,2,2,1,-130,1,0
5386,41,9,1,2,0,-762,1,1
7972,47,7,1,0,0,1095,0,1
44599,35,0,1,1,0,2374,1,0
31002,31,9,2,2,0,830,1,0
18367,32,4,2,2,0,29,1,0
17224,32,9,1,1,0,163,1,1
29158,83,5,1,0,0,425,0,0
4673,31,1,1,1,0,0,1,0
8196,57,5,1,1,0,12917,1,0
33893,59,5,1,3,0,1116,0,0
444,34,9,1,1,0,367,1,0
34601,41,1,1,0,0,-441,1,0
36444,55,1,1,3,0,-361,1,0
28321,40,4,1,2,0,351,1,0
3513,55,11,1,3,0,666,0,0
17213,32,4,2,2,0,15561,1,0
23472,43,4,2,1,0,465,0,0
40876,57,0,2,1,0,2223,0,0
7973,39,4,1,2,0,177,1,1
24241,57,0,0,1,0,1878,1,0
15943,51,9,0,1,1,-113,0,1
34475,35,8,2,1,0,188,1,0
45105,36,9,1,1,0,2779,0,0
10681,53,1,1,1,0,1093,1,1
4664,44,7,1,1,0,1422,1,0
28551,49,10,1,0,0,518,0,0
27615,35,4,1,2,0,22569,1,0
35864,40,4,2,2,0,-222,1,0
4574,36,0,2,1,0,0,0,0
25293,35,4,1,2,0,222,1,0
3397,41,1,1,1,1,-204,1,0
1529,27,9,2,1,0,584,1,0
15824,28,7,1,1,0,6567,1,0
4645,40,1,1,3,0,486,1,0
1410,29,7,2,1,0,2,0,0
41194,43,4,1,2,0,3186,0,0
22587,35,4,1,2,0,94,0,0
37649,49,1,1,2,0,1769,1,0
42927,32,9,1,2,0,2976,1,0
44696,61,0,0,1,0,4519,0,0
16260,38,4,0,2,0,539,1,0
5162,38,1,1,1,0,622,1,0
26673,33,1,2,3,0,129,1,1
22399,37,4,1,2,0,31,0,0
12162,35,1,1,0,0,883,1,1
16067,41,4,0,3,0,465,1,0
30903,30,10,2,0,0,15261,0,0
2760,44,1,1,1,0,326,1,0
26801,54,4,1,0,0,3859,0,1
42084,47,10,1,2,0,1725,1,1
1704,36,7,1,1,0,335,1,0
25922,54,10,1,2,0,1180,0,0
38022,41,0,0,1,0,783,1,1
10421,27,0,2,1,0,18188,1,0
21960,47,9,1,1,0,275,0,0
35087,51,4,0,2,0,318,1,0
16881,49,1,2,0,0,566,1,0
21279,36,4,2,2,0,1283,0,0
34956,22,8,2,1,0,310,1,0
19891,34,4,1,2,0,63,0,0
34841,37,1,1,0,0,0,1,0
423,40,1,1,1,0,0,1,0
16343,54,3,1,0,0,1319,1,0
42675,50,0,1,1,0,2955,0,0
43913,66,0,1,1,0,4041,0,0
2449,49,5,1,0,0,2665,1,0
12790,43,4,1,2,0,460,0,1
11419,45,0,1,1,0,825,0,0
13731,26,1,2,1,0,-29,1,0
42041,54,9,1,3,0,240,1,0
15618,46,9,1,1,0,399,0,0
41903,77,5,1,3,0,1807,0,0
40851,71,5,0,2,0,261,0,0
5086,33,4,2,2,0,28,1,0
33927,34,6,1,0,0,7468,1,1
10161,43,0,0,1,0,57,0,0
42099,30,9,2,1,0,846,0,0
13752,30,0,1,1,0,-68,1,0
31220,35,0,1,3,0,1055,0,0
39705,38,9,2,1,0,2442,0,0
19154,53,1,1,3,0,1230,0,0
39005,58,1,1,1,0,1859,1,0
34199,33,9,1,1,0,133,0,0
42381,58,5,1,0,0,4007,0,0
39759,46,0,0,1,0,3280,0,0
18476,37,1,1,1,0,14,1,0
23782,33,4,2,2,0,2059,0,0
28509,30,7,2,1,0,9,0,1
43368,35,0,1,2,0,957,1,0
936,49,1,1,1,0,90,1,0
16943,49,9,0,1,0,-54,1,1
10552,41,1,1,1,0,2413,0,0
28478,32,1,0,1,0,98,1,0
41352,73,5,1,1,0,250,0,0
43707,37,9,2,2,0,197,0,0
28380,41,4,2,2,0,537,1,0
12264,34,9,1,1,0,1,1,0
26705,37,1,0,1,0,33,1,0
17640,33,9,2,1,0,338,1,0
34191,40,4,1,2,0,7780,0,0
17256,40,9,0,1,0,669,1,0
30353,34,0,1,1,0,155,0,0
11851,37,6,1,1,0,1549,1,0
24681,51,9,1,1,0,614,0,0
20825,32,4,2,2,0,1047,1,0
4197,27,1,1,1,0,72,1,0
153,39,4,1,1,0,18,1,0
39127,34,2,2,2,0,1068,1,0
13444,45,7,0,1,0,5758,1,0
866,49,1,1,0,0,3659,1,0
1649,41,9,1,1,0,483,1,0
27807,29,0,2,1,0,187,0,0
34241,33,9,1,1,0,557,0,0
9099,57,3,0,0,0,3063,0,0
38300,31,0,1,1,0,685,1,0
29328,32,4,2,2,0,739,1,0
1821,33,4,2,1,0,-665,1,1
9688,59,1,1,1,0,0,0,0
31738,25,0,2,1,0,82,0,1
25151,32,4,1,2,0,3107,1,1
17305,31,1,1,0,0,290,1,0
13690,27,10,2,0,0,9,0,1
13718,48,1,2,1,0,-367,1,0
25338,35,4,1,2,0,2472,0,0
3144,35,9,1,1,0,94,1,1
44096,42,4,1,2,0,298,0,0
24972,31,4,1,2,0,0,1,0
43595,32,4,1,2,0,6138,0,0
11640,50,3,1,0,0,0,0,0
29266,30,9,2,1,0,57,0,0
42511,28,1,2,1,0,1705,0,0
9242,45,1,0,0,0,844,0,0
18274,59,5,1,3,0,201,0,0
27812,28,10,2,1,0,23,0,0
27084,37,2,1,2,0,7944,0,0
35471,47,2,2,2,0,77,1,1
41843,83,5,0,0,0,2619,0,0
42908,30,8,2,3,0,145,0,0
13283,54,1,1,0,0,-16,0,1
43779,25,8,2,1,0,3713,0,0
40998,33,7,1,1,0,227,1,1
9950,56,1,0,0,0,3021,0,0
31,49,4,1,2,0,378,1,0
38275,31,9,2,2,0,4561,1,0
2131,34,9,2,1,0,-89,1,0
4171,38,2,1,1,0,830,1,0
30580,43,7,1,1,0,488,1,0
20124,31,4,1,2,0,0,0,0
1206,40,9,1,2,0,103,1,0
40332,37,4,1,2,0,26,0,0
30688,42,9,1,1,0,1048,1,0
6557,36,7,2,1,0,260,1,0
11855,36,3,2,0,0,207,0,0
25620,30,1,2,1,1,447,0,0
2896,47,4,1,2,0,3158,1,0
1798,33,10,1,1,0,-131,1,1
7437,28,4,2,2,0,1086,1,0
36976,36,1,1,1,0,1383,1,0
44336,32,4,1,2,0,6138,0,0
26226,34,9,1,1,0,210,1,1
35137,56,2,0,2,0,151,1,0
30183,33,1,2,1,0,16649,1,0
25748,30,11,2,3,0,6929,0,0
2215,48,1,1,1,0,684,1,1
9013,39,7,2,1,0,0,0,0
40456,25,0,2,1,0,285,0,0
8915,50,0,0,1,0,3423,1,1
39132,34,1,1,0,0,392,1,0
31840,36,1,1,1,0,536,1,0
19426,32,9,1,1,0,374,0,0
44597,29,8,2,1,0,1124,0,0
21381,51,4,2,2,1,-55,1,0
13751,46,9,1,1,0,218,0,0
19330,37,3,1,1,0,1558,0,0
19677,43,4,1,2,0,-334,1,0
35853,53,7,1,1,0,125,1,0
24612,59,0,1,1,0,2145,0,0
45187,32,7,2,1,0,1168,1,0
7664,39,1,0,1,0,160,1,0
23746,55,5,1,1,0,159,0,0
9984,35,0,1,1,0,2897,0,0
16192,27,1,1,0,0,300,0,1
33436,54,10,0,1,0,309,0,0
19942,31,9,1,1,0,535,0,0
30157,50,1,2,1,0,-111,1,0
27442,37,1,1,0,0,2120,1,0
14340,36,2,1,2,0,733,0,1
9617,37,6,0,1,0,231,0,0
23008,55,1,1,1,0,630,0,0
34217,37,2,2,1,0,20453,1,0
8136,27,7,2,1,0,1,1,1
14500,29,1,1,1,0,2312,1,0
39430,26,9,1,2,0,2026,0,0
23935,52,9,1,2,0,214,0,0
10130,42,1,1,1,0,103,0,0
7026,43,0,1,0,0,-516,1,0
27506,45,9,2,2,0,302,1,0
9056,36,1,1,1,0,0,0,0
29188,37,4,1,2,0,59,1,1
21617,42,9,0,1,0,12584,0,0
8398,28,0,2,1,0,1323,1,0
39992,45,9,1,1,0,406,1,0
14955,36,1,0,1,0,1305,1,0
8988,47,2,0,2,0,0,0,0
29609,54,9,0,1,0,258,0,0
19459,52,3,1,0,0,420,0,0
10050,41,7,1,1,0,0,1,0
5846,28,6,2,2,0,0,1,0
9880,44,4,1,2,0,349,0,0
857,38,7,1,1,0,208,1,0
36494,46,1,1,0,0,2313,1,0
22415,43,9,1,1,0,328,0,0
35440,37,4,0,2,1,-1,1,1
29749,37,1,0,1,0,0,1,1
25783,39,9,1,1,0,447,0,0
13455,42,6,1,1,0,634,1,0
42814,35,10,2,2,0,154,0,0
10026,50,3,1,0,0,3056,0,0
8892,37,10,2,1,0,1354,1,0
4893,33,4,1,2,0,741,0,0
16776,39,4,1,2,0,63,1,0
18857,43,4,0,2,0,36,0,0
2366,40,7,1,1,0,2172,1,1
15859,41,7,1,1,0,6687,1,0
45183,70,5,1,0,0,324,0,0
1342,33,0,0,1,0,140,1,0
40842,23,8,2,1,0,480,0,0
39382,36,9,2,1,0,54,0,0
3732,40,9,1,1,0,257,1,0
30752,47,7,0,1,0,691,0,0
41862,44,9,2,2,0,643,0,0
36509,53,9,1,0,0,70,1,0
33564,32,7,2,1,0,48,1,0
41248,48,3,1,2,0,5473,0,0
41689,36,0,1,1,0,11,1,0
28902,28,4,2,2,0,2080,0,0
18291,47,2,1,1,0,404,0,0
12079,49,7,1,1,0,-106,0,1
42536,40,0,2,1,0,782,1,0
30486,30,0,1,2,0,285,0,0
22883,45,9,1,2,0,285,0,0
22260,49,7,1,1,0,400,0,0
21222,34,4,1,2,0,724,0,0
32434,24,0,1,1,0,0,1,0
11753,44,7,1,1,0,-254,0,0
79,55,7,0,1,1,1,1,0
6068,34,1,1,1,0,247,1,1
9736,47,5,1,1,0,2383,0,0
15380,27,4,1,2,0,33,1,0
4322,34,1,1,1,0,1710,1,1
13602,39,1,1,0,0,-176,0,0
42910,32,0,2,2,0,3188,0,0
41693,60,5,1,0,0,71188,0,0
39853,36,4,2,2,0,688,0,0
24490,35,2,1,1,0,24,1,0
38713,26,1,2,1,0,474,1,0
41319,31,1,2,0,0,660,1,0
41796,50,4,1,0,0,313,0,0
28829,40,9,2,2,0,693,0,0
20023,36,9,0,1,0,1,0,0
42047,61,1,1,1,0,272,0,0
28768,27,4,2,2,0,1081,0,1
11969,43,6,1,2,0,819,0,0
30209,44,1,1,1,0,794,1,0
19486,51,6,1,0,0,183,0,1
24610,34,4,2,2,0,1049,1,0
35172,29,0,0,1,0,504,1,0
1402,25,1,2,1,0,0,1,0
42575,20,8,2,3,0,755,0,0
1920,42,1,1,0,0,0,1,0
27281,49,4,1,2,1,10,1,0
28535,26,9,2,2,0,43,1,1
37401,33,1,1,1,0,540,0,1
17653,55,7,1,1,0,529,1,0
18363,42,4,0,2,0,580,1,0
19303,55,4,1,2,0,0,0,0
9364,36,1,2,1,0,1012,1,1
19010,50,9,1,2,0,2313,0,0
3723,51,9,1,1,0,143,1,0
27710,36,1,1,0,0,156,1,0
33891,48,0,1,1,0,344,0,0
10125,51,3,1,3,0,819,0,0
3614,41,9,1,1,0,768,1,0
11740,50,9,0,1,0,396,0,0
10460,50,10,1,0,0,210,0,0
9759,37,1,2,0,0,7027,0,0
42734,48,4,1,2,0,1167,1,1
27833,58,10,1,0,0,446,0,0
18738,53,1,1,0,0,-294,1,1
20090,54,9,0,1,0,221,0,0
36243,42,0,1,1,0,1450,0,0
4914,35,2,1,2,0,280,1,0
39977,36,10,1,2,0,7222,1,0
5727,43,7,1,1,0,0,0,0
32204,72,5,1,1,0,4269,0,0
10452,52,7,1,1,0,-336,0,1
24347,45,9,0,1,0,30,1,1
40759,80,5,1,3,0,355,0,0
28472,60,9,0,1,0,615,1,0
32527,37,7,1,1,0,616,1,0
20076,32,3,1,0,0,727,0,0
44312,40,0,1,1,0,0,0,0
22984,31,4,1,2,0,0,0,0
30846,56,9,0,1,0,0,1,0
9141,41,0,1,1,0,4320,1,0
5059,29,1,2,1,0,445,1,0
11110,42,7,1,1,0,0,0,0
22209,32,4,1,1,0,134,0,0
6350,35,4,1,1,0,1160,1,0
4139,53,7,1,1,0,33,1,0
39631,21,1,2,1,0,164,0,0
15977,44,9,1,1,0,196,0,0
24918,41,1,1,1,0,1100,1,0
6157,23,0,1,1,0,836,1,0
42435,25,1,2,1,0,1163,0,0
6705,39,1,1,0,0,2862,1,0
13944,25,1,2,0,0,2483,0,0
27730,40,4,1,2,0,378,1,1
5071,32,4,2,2,0,1373,1,0
11727,59,10,1,2,0,279,0,0
2112,31,0,1,1,0,184,1,0
9721,47,10,1,1,0,2024,0,0
3479,42,1,1,1,0,-628,1,1
820,58,7,0,1,0,1109,1,1
3011,36,7,1,1,0,338,0,0
23535,49,11,1,1,0,0,0,0
8027,45,9,0,1,0,1309,1,0
26847,33,0,2,2,0,3379,0,0
18095,39,7,1,1,0,1116,1,0
3594,55,9,1,2,0,874,1,0
18749,42,4,2,1,0,1064,1,0
33477,29,1,2,1,0,482,0,0
22521,35,9,1,2,0,1006,0,0
38734,37,1,1,1,0,2016,1,1
4089,50,7,0,1,0,256,1,0
43849,21,8,2,3,0,200,0,0
9002,59,11,1,3,0,3940,0,0
203,35,8,2,3,0,298,1,0
21722,46,9,1,1,0,167,0,0
41886,59,10,1,1,0,561,0,0
7618,35,9,2,1,0,-54,1,0
11761,50,0,1,3,0,-1137,1,1
36408,46,0,0,1,0,875,1,1
22242,34,4,2,2,0,0,0,0
8103,33,9,2,1,0,77,1,1
35662,39,4,1,2,0,3518,1,0
1090,39,1,1,2,0,-33,1,0
15248,30,1,1,0,0,-199,1,1
36176,41,10,2,1,0,169,1,0
11874,38,1,1,0,0,3419,1,0
36875,43,1,1,0,0,-25,1,0
42150,69,9,1,2,0,482,0,0
27742,59,7,0,1,0,1,1,0
3833,30,9,2,2,0,236,1,0
10845,46,3,1,0,0,17,0,0
19112,49,9,2,1,0,1377,0,0
2772,46,1,1,1,0,2121,1,0
28850,45,2,0,1,0,44,0,1
36231,32,4,0,2,0,1145,1,0
30449,34,9,2,2,0,992,1,0
4406,36,4,1,2,0,806,1,0
16459,28,9,2,1,0,390,0,1
41432,69,5,1,1,0,148,0,0
42288,33,4,2,2,0,2465,0,0
16040,36,4,1,2,0,0,1,0
39089,33,9,2,1,0,315,1,0
42445,30,8,2,1,0,1681,0,0
35806,41,7,0,1,0,-170,1,0
35100,29,1,1,1,0,100,1,1
14655,27,0,2,1,0,454,0,1
13973,41,1,1,0,0,362,0,0
32632,36,4,2,2,0,953,1,0
12109,52,6,1,0,0,1750,0,1
30859,39,7,1,2,0,1493,0,0
40717,32,4,2,2,0,697,0,0
26584,30,4,2,2,0,1456,1,0
1523,31,1,1,0,0,50,1,0
2831,39,4,0,2,0,517,1,1
34291,35,4,1,2,0,520,1,0
3427,30,9,1,1,0,1534,1,1
14125,44,7,1,1,1,-146,1,0
42457,49,9,1,1,0,307,0,0
34420,42,0,0,1,0,2133,1,0
34031,29,0,2,1,0,719,0,0
18940,46,9,1,2,0,3009,0,0
16482,51,0,2,1,0,895,0,0
9503,41,3,2,0,0,21,0,0
13,58,9,1,3,0,71,1,0
2120,43,1,1,0,0,1558,1,0
38617,28,1,2,1,0,-208,1,0
33587,42,1,1,0,0,550,1,0
16741,50,3,1,2,0,5260,1,0
42050,39,4,1,2,0,53,1,0
26910,37,4,1,2,0,975,1,1
20313,40,9,1,1,0,4186,0,0
12664,29,1,2,0,0,343,0,0
6962,29,1,1,1,0,201,1,0
44005,38,4,2,2,0,623,0,0
1181,42,1,1,0,0,271,1,0
7049,35,1,1,1,0,120,1,0
21280,57,3,1,0,0,50,0,0
36025,27,1,2,0,0,68,1,1
28638,39,1,0,1,0,33,0,0
827,35,1,1,1,0,527,1,1
23365,57,1,1,1,0,1859,1,0
38911,27,1,1,1,0,30,0,1
12667,36,9,2,1,0,-272,0,1
12085,59,11,1,3,0,2443,0,0
30592,26,4,2,2,0,383,0,0
26401,32,2,1,2,0,3192,0,0
6916,28,9,2,1,0,1417,1,0
22417,35,4,1,2,0,3168,0,0
7040,42,10,0,1,0,325,1,0
34153,32,4,1,2,0,1388,1,0
8929,29,1,2,1,0,735,1,0
10775,48,1,1,0,0,0,0,0
18651,46,4,1,2,0,4879,0,0
33720,45,11,0,3,0,0,0,0
23848,39,4,2,2,0,109,0,0
20365,34,4,1,2,0,519,0,0
3469,40,5,1,1,0,1842,0,0
36726,39,0,1,1,0,607,1,0
29529,32,1,1,1,0,320,1,1
29287,33,1,2,1,0,123,0,0
22365,38,9,1,1,0,196,0,0
23546,34,9,1,1,0,1,0,0
14725,37,9,1,1,0,729,1,0
14212,38,4,0,2,0,349,1,0
35353,42,0,1,1,0,874,1,0
39496,45,9,1,1,0,5749,0,0
23577,40,9,1,1,0,1232,0,0
15211,50,1,1,1,0,19,0,0
38705,31,0,2,1,0,320,1,0
29010,35,9,1,1,0,1,0,0
42369,61,5,0,0,0,3624,0,0
33802,30,4,2,2,0,398,0,0
34993,35,4,2,1,0,83,1,0
610,29,9,2,2,0,405,1,0
20824,31,4,1,2,0,156,0,0
12005,56,9,1,3,0,9246,0,0
19819,33,4,1,2,0,530,1,0
37883,40,5,2,0,0,-79,0,0
13662,47,7,1,1,0,0,1,0
1041,48,0,1,1,0,359,1,0
35309,44,1,1,0,0,4031,1,0
4639,32,0,1,0,0,1351,1,0
24059,30,1,1,1,0,1664,1,0
39706,25,4,2,2,0,222,0,0
30506,45,0,1,1,0,67,0,0
7093,33,4,1,2,0,2508,1,0
21346,43,4,1,2,0,41630,0,0
11777,56,4,1,2,0,0,0,1
27557,36,4,1,2,0,396,0,0
12544,58,10,1,1,0,0,0,0
11122,36,10,0,1,0,8267,0,0
28571,41,1,1,1,0,140,1,0
36894,40,7,0,1,0,209,1,0
32534,33,1,1,1,0,489,1,0
9551,30,8,2,3,0,1232,1,0
26422,30,7,2,0,0,5746,1,0
44980,32,0,1,1,0,1229,0,0
35418,28,9,2,1,0,618,1,0
35790,37,1,1,0,0,403,1,0
7012,51,1,1,0,0,-1,0,0
22378,46,1,1,0,0,225,0,0
6797,32,4,1,2,0,4307,1,0
41907,54,9,1,1,0,3994,0,1
42991,57,3,1,0,0,501,1,1
7816,41,9,1,1,0,2990,1,0
25589,30,6,2,1,0,-617,0,1
30034,53,9,1,2,0,856,1,0
4278,47,1,1,0,0,146,1,1
42305,34,8,2,3,0,86,0,0
39235,34,0,1,1,0,393,1,0
22798,35,9,0,2,0,-995,1,1
11707,51,5,1,1,0,806,0,0
19652,46,0,1,1,0,22,1,0
26040,52,0,1,1,0,1648,1,0
37478,38,1,0,0,0,0,1,0
11120,36,1,1,2,0,9,1,0
24334,59,0,1,3,0,283,0,1
37040,34,0,2,0,0,286,1,0
33422,34,4,1,2,0,606,0,0
23467,34,4,1,2,0,630,0,0
33118,52,9,1,2,0,646,1,0
38218,30,1,1,0,0,123,1,0
8709,35,4,1,3,0,1128,1,0
14033,32,6,1,1,0,514,1,0
37743,43,2,1,0,0,2315,1,1
4633,55,0,1,3,0,1848,1,0
4919,33,4,1,2,0,188,1,0
181,35,9,0,1,0,787,1,0
35547,37,4,1,2,0,591,1,0
12606,42,4,2,2,0,1156,1,0
26356,49,4,2,2,0,7443,0,0
40831,45,0,1,1,0,1435,1,0
40173,31,0,1,1,0,389,1,0
21742,30,4,1,2,0,151,0,0
18332,46,1,1,1,0,870,0,1
699,57,4,1,2,0,2142,1,0
24051,52,4,1,2,0,6,0,0
1201,36,2,2,1,0,157,1,0
24081,57,11,1,3,0,19268,0,0
5097,37,1,1,0,0,543,1,0
42665,32,0,1,1,0,51,1,1
42719,27,8,2,1,0,2015,0,0
14353,38,9,1,1,0,976,1,0
18522,35,4,1,2,0,2801,1,0
15907,44,1,1,0,0,6393,0,0
30318,35,0,1,2,0,429,1,0
12373,43,4,1,2,0,544,1,0
38478,23,1,2,0,0,8627,1,0
34158,31,9,2,2,0,454,0,0
43836,26,10,2,1,0,1064,0,0
9358,54,4,1,2,0,884,1,0
826,37,7,2,1,0,259,1,0
29268,32,0,2,2,0,2004,0,0
12848,30,1,2,1,0,-42,0,0
13079,56,5,1,2,0,87,0,0
44070,31,8,2,1,0,3511,0,0
25044,41,9,1,1,0,2123,0,0
29120,26,8,2,2,0,376,0,0
8156,34,0,1,1,0,287,1,0
34248,49,4,1,2,0,1,1,0
8040,35,3,2,2,0,608,1,1
21695,54,9,0,1,0,-291,0,0
38251,31,9,1,2,0,-256,1,0
28362,30,0,2,2,0,726,0,0
11792,35,1,1,0,0,14,1,0
28661,27,4,2,0,1,13,0,0
9285,26,7,2,1,0,512,1,1
2587,52,9,0,1,0,1161,1,0
1421,34,4,1,2,0,1601,1,0
37906,48,1,1,1,0,333,1,0
41049,54,5,1,2,0,1778,0,0
10985,48,4,1,2,0,6613,0,0
30833,47,0,1,1,0,520,0,0
4439,38,0,0,1,0,3750,1,0
14640,27,7,2,1,0,1928,0,1
16914,44,9,2,0,0,237,1,0
41033,33,0,1,1,0,1737,0,0
15844,33,1,1,0,0,0,0,0
16165,27,1,2,1,0,113,0,0
19179,49,7,1,0,0,468,0,0
8731,24,1,1,1,0,-389,1,1
13620,42,7,1,1,0,0,1,0
1178,25,4,2,2,0,1348,1,0
44493,19,8,2,3,0,108,0,0
1080,37,6,1,0,0,0,0,0
37831,28,9,1,1,0,58,1,0
32665,31,1,1,0,0,99,1,0
9644,49,4,2,2,0,1,1,0
29922,42,4,1,2,1,0,1,0
38511,26,7,2,1,0,46,1,0
39173,30,7,0,1,0,1336,1,0
10948,38,9,2,2,0,110,0,0
28968,36,7,1,1,0,812,1,1
11950,47,4,0,2,0,2515,0,0
39862,34,6,2,2,0,90,0,0
22818,52,9,1,1,0,141,0,0
31303,28,4,2,1,0,171,0,0
10744,57,4,0,3,0,0,0,0
31464,32,4,1,2,0,250,1,0
7495,40,1,1,1,0,1100,1,0
4154,40,9,1,2,0,296,0,0
26115,46,6,0,2,0,926,1,0
28065,55,1,1,0,0,1470,0,0
44788,75,5,1,0,0,1765,0,0
44800,72,5,1,2,0,3561,0,0
12507,45,6,1,0,0,-584,1,1
31930,40,1,1,1,0,1074,1,0
21865,37,4,2,2,0,1572,0,0
24724,58,7,1,1,0,2479,1,0
32637,37,7,1,1,0,1776,1,1
17383,40,4,1,2,0,552,0,0
29794,44,2,1,2,0,5156,1,0
27937,41,0,1,1,0,201,0,0
20048,51,1,1,0,0,257,0,0
1697,36,4,0,2,0,133,1,0
7397,40,3,1,2,0,795,1,0
6199,48,1,1,1,0,154,1,0
44384,36,9,2,1,0,1745,0,0
36846,50,0,2,1,0,5816,1,0
27582,49,4,1,2,0,934,0,1
30145,32,4,1,2,0,1230,1,0
2350,28,9,2,1,0,216,1,0
8079,38,4,2,2,0,900,1,0
32537,36,1,1,0,0,442,1,0
26245,31,1,1,1,0,3364,1,0
23963,36,6,1,2,0,10,0,0
33177,36,1,1,1,0,349,1,0
7874,27,7,1,1,0,271,1,0
33458,33,1,2,0,0,1,1,0
6912,27,6,2,2,0,5214,1,0
12122,38,0,1,1,0,3190,1,0
19311,55,5,1,0,0,0,1,0
11358,50,1,1,1,0,5,0,0
44276,30,7,2,1,0,268,0,0
13610,32,1,0,1,0,0,0,0
16941,35,4,2,2,0,48,1,1
18786,50,6,1,1,0,4440,0,1
28556,54,6,0,2,0,0,1,1
27826,26,1,2,1,0,78,0,0
43445,51,2,0,2,0,2109,0,0
2212,56,0,1,1,0,2087,1,0
12992,28,1,1,1,0,619,0,0
36062,44,1,1,1,0,130,1,1
13400,36,1,1,1,0,56,1,0
22614,44,6,1,1,0,465,0,0
15378,46,0,0,0,0,505,0,1
16523,38,2,1,2,0,0,0,0
18006,54,0,0,1,0,1383,1,1
42992,30,0,2,1,0,4448,0,0
